2026-05-03 23:28:29 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 8 (Pipeline 8) on actor 0 for shard 0 (1 batches)
2026-05-03 23:28:29 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:28:29 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from BAAI/bge-small-en-v1.5.
2026-05-03 23:28:31 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:28:31 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:28:31 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-03 23:28:31 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-03 23:28:31 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated retriever with search_type=mmr
2026-05-03 23:28:31 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for cross-encoder/ms-marco-MiniLM-L6-v2, initializing a new CrossEncoder model.
2026-05-03 23:28:33 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-03 23:28:33 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 1 (Pipeline 1) on actor 1 for shard 1 (1 batches)
2026-05-03 23:28:33 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:28:33 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-05-03 23:28:35 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:28:35 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:28:35 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-03 23:28:35 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-03 23:28:35 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Recreated retriever with search_type=similarity
2026-05-03 23:28:35 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-03 23:28:35 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 7 completed shard 0 (1 batches, 5.74s)
2026-05-03 23:28:35 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 2 (Pipeline 2) on actor 2 for shard 1 (1 batches)
2026-05-03 23:28:35 | QueryProcessingActor-2 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:28:35 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-05-03 23:28:37 | QueryProcessingActor-2 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:28:37 | QueryProcessingActor-2 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:28:37 | QueryProcessingActor-2 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Deserializing FAISS index for this actor...
2026-05-03 23:28:37 | QueryProcessingActor-2 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Created independent FAISS vector store for this actor
2026-05-03 23:28:37 | QueryProcessingActor-2 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Recreated retriever with search_type=mmr
2026-05-03 23:28:37 | QueryProcessingActor-2 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Recreated RAG spec with retrieval mode
2026-05-03 23:28:37 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 8 completed shard 0 (1 batches, 3.92s)
2026-05-03 23:28:37 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 3 (Pipeline 3) on actor 0 for shard 1 (1 batches)
2026-05-03 23:28:37 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:28:37 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-05-03 23:28:39 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:28:39 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:28:39 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-03 23:28:39 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-03 23:28:39 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-05-03 23:28:39 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for cross-encoder/ms-marco-MiniLM-L6-v2, initializing a new CrossEncoder model.
2026-05-03 23:28:40 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-03 23:28:40 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 1 completed shard 1 (1 batches, 5.39s)
2026-05-03 23:28:40 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 4 (Pipeline 4) on actor 1 for shard 1 (1 batches)
2026-05-03 23:28:40 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:28:40 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-05-03 23:28:42 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:28:42 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:28:42 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-03 23:28:42 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-03 23:28:42 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Recreated retriever with search_type=mmr
2026-05-03 23:28:42 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for cross-encoder/ms-marco-MiniLM-L6-v2, initializing a new CrossEncoder model.
2026-05-03 23:28:43 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-03 23:28:44 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 2 completed shard 1 (1 batches, 6.93s)
2026-05-03 23:28:44 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 5 (Pipeline 5) on actor 2 for shard 1 (1 batches)
2026-05-03 23:28:44 | QueryProcessingActor-2 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:28:44 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from BAAI/bge-small-en-v1.5.
2026-05-03 23:28:45 | QueryProcessingActor-2 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:28:45 | QueryProcessingActor-2 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:28:45 | QueryProcessingActor-2 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Deserializing FAISS index for this actor...
2026-05-03 23:28:45 | QueryProcessingActor-2 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Created independent FAISS vector store for this actor
2026-05-03 23:28:45 | QueryProcessingActor-2 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Recreated retriever with search_type=similarity
2026-05-03 23:28:45 | QueryProcessingActor-2 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Recreated RAG spec with retrieval mode
2026-05-03 23:28:46 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 3 completed shard 1 (1 batches, 5.53s)
2026-05-03 23:28:46 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 6 (Pipeline 6) on actor 0 for shard 1 (1 batches)
2026-05-03 23:28:46 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:28:46 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from BAAI/bge-small-en-v1.5.
2026-05-03 23:28:48 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:28:48 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:28:48 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-03 23:28:48 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-03 23:28:48 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated retriever with search_type=mmr
2026-05-03 23:28:48 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-03 23:28:48 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 7 (Pipeline 7) on actor 3 for shard 1 (1 batches)
2026-05-03 23:28:48 | QueryProcessingActor-3 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-3] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:28:48 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from BAAI/bge-small-en-v1.5.
2026-05-03 23:28:50 | QueryProcessingActor-3 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-3] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:28:50 | QueryProcessingActor-3 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-3] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:28:50 | QueryProcessingActor-3 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-3] Deserializing FAISS index for this actor...
2026-05-03 23:28:50 | QueryProcessingActor-3 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-3] Created independent FAISS vector store for this actor
2026-05-03 23:28:50 | QueryProcessingActor-3 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-3] Recreated retriever with search_type=similarity
2026-05-03 23:28:50 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for cross-encoder/ms-marco-MiniLM-L6-v2, initializing a new CrossEncoder model.
2026-05-03 23:28:51 | QueryProcessingActor-3 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-3] Recreated RAG spec with retrieval mode
2026-05-03 23:28:51 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 4 completed shard 1 (1 batches, 7.69s)
2026-05-03 23:28:51 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 5 completed shard 1 (1 batches, 5.88s)
2026-05-03 23:28:52 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 6 completed shard 1 (1 batches, 3.75s)
2026-05-03 23:28:52 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 8 (Pipeline 8) on actor 0 for shard 1 (1 batches)
2026-05-03 23:28:52 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:28:52 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from BAAI/bge-small-en-v1.5.
2026-05-03 23:28:53 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:28:53 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:28:53 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-03 23:28:53 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-03 23:28:53 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated retriever with search_type=mmr
2026-05-03 23:28:53 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for cross-encoder/ms-marco-MiniLM-L6-v2, initializing a new CrossEncoder model.
2026-05-03 23:28:55 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-03 23:28:55 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 1 (Pipeline 1) on actor 1 for shard 2 (1 batches)
2026-05-03 23:28:55 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:28:55 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-05-03 23:28:57 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:28:57 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:28:57 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-03 23:28:57 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-03 23:28:57 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Recreated retriever with search_type=similarity
2026-05-03 23:28:57 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-03 23:28:57 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 7 completed shard 1 (1 batches, 5.45s)
2026-05-03 23:28:57 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 2 (Pipeline 2) on actor 2 for shard 2 (1 batches)
2026-05-03 23:28:57 | QueryProcessingActor-2 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:28:57 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-05-03 23:28:59 | QueryProcessingActor-2 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:28:59 | QueryProcessingActor-2 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:28:59 | QueryProcessingActor-2 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Deserializing FAISS index for this actor...
2026-05-03 23:28:59 | QueryProcessingActor-2 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Created independent FAISS vector store for this actor
2026-05-03 23:28:59 | QueryProcessingActor-2 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Recreated retriever with search_type=mmr
2026-05-03 23:28:59 | QueryProcessingActor-2 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Recreated RAG spec with retrieval mode
2026-05-03 23:28:59 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 8 completed shard 1 (1 batches, 4.00s)
2026-05-03 23:28:59 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 3 (Pipeline 3) on actor 0 for shard 2 (1 batches)
2026-05-03 23:28:59 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:28:59 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-05-03 23:29:01 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:29:01 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:29:01 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-03 23:29:01 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-03 23:29:01 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-05-03 23:29:01 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for cross-encoder/ms-marco-MiniLM-L6-v2, initializing a new CrossEncoder model.
2026-05-03 23:29:02 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-03 23:29:02 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 1 completed shard 2 (1 batches, 5.61s)
2026-05-03 23:29:02 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 2 completed shard 2 (1 batches, 3.61s)
2026-05-03 23:29:02 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 4 (Pipeline 4) on actor 1 for shard 2 (1 batches)
2026-05-03 23:29:02 | QueryProcessingActor-1 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:29:03 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-05-03 23:29:04 | QueryProcessingActor-1 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:29:04 | QueryProcessingActor-1 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:29:04 | QueryProcessingActor-1 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Deserializing FAISS index for this actor...
2026-05-03 23:29:04 | QueryProcessingActor-1 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Created independent FAISS vector store for this actor
2026-05-03 23:29:04 | QueryProcessingActor-1 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Recreated retriever with search_type=mmr
2026-05-03 23:29:04 | sentence_transformers.base.model | INFO | model.py:962 | No modules.json found for cross-encoder/ms-marco-MiniLM-L6-v2, initializing a new CrossEncoder model.
2026-05-03 23:29:06 | QueryProcessingActor-1 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-1] Recreated RAG spec with retrieval mode
2026-05-03 23:29:06 | Controller | INFO | controller.py:1299 | [project1-rapidfire-rag-contexteng:Controller] Pipeline 3 completed shard 2 (1 batches, 3.55s)
2026-05-03 23:29:06 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 5 (Pipeline 5) on actor 0 for shard 2 (1 batches)
2026-05-03 23:29:06 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:29:06 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from BAAI/bge-small-en-v1.5.
2026-05-03 23:29:08 | QueryProcessingActor-0 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:29:08 | QueryProcessingActor-0 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:29:08 | QueryProcessingActor-0 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-05-03 23:29:08 | QueryProcessingActor-0 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-05-03 23:29:08 | QueryProcessingActor-0 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-05-03 23:29:08 | QueryProcessingActor-0 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-0] Recreated RAG spec with retrieval mode
2026-05-03 23:29:08 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 6 (Pipeline 6) on actor 2 for shard 2 (1 batches)
2026-05-03 23:29:08 | QueryProcessingActor-2 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:29:08 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from BAAI/bge-small-en-v1.5.
2026-05-03 23:29:10 | QueryProcessingActor-2 | INFO | query_actor.py:198 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Recreated embedding function: HuggingFaceEmbeddings
2026-05-03 23:29:10 | QueryProcessingActor-2 | INFO | query_actor.py:211 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-05-03 23:29:10 | QueryProcessingActor-2 | INFO | query_actor.py:215 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Deserializing FAISS index for this actor...
2026-05-03 23:29:10 | QueryProcessingActor-2 | INFO | query_actor.py:230 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Created independent FAISS vector store for this actor
2026-05-03 23:29:10 | QueryProcessingActor-2 | INFO | query_actor.py:260 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Recreated retriever with search_type=mmr
2026-05-03 23:29:10 | QueryProcessingActor-2 | INFO | query_actor.py:277 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-2] Recreated RAG spec with retrieval mode
2026-05-03 23:29:10 | Controller | INFO | controller.py:1422 | [project1-rapidfire-rag-contexteng:Controller] Scheduling pipeline 7 (Pipeline 7) on actor 3 for shard 2 (1 batches)
2026-05-03 23:29:10 | QueryProcessingActor-3 | INFO | query_actor.py:169 | [project1-rapidfire-rag-contexteng:QueryProcessingActor-3] Reusing existing inference engine (config hash: 9924b857)
2026-05-03 23:29:10 | sentence_transformers.base.model | INFO | model.py:973 | Loading SentenceTransformer model from BAAI/bge-small-en-v1.5.
